anime_id,name,genre,type,episodes,rating,members,genre_list
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,"['action', ' adventure', ' comedy', ' demons', ' fantasy', ' magic', ' romance', ' shounen', ' supernatural']"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,"['fantasy', ' historical']"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,"['action', ' comedy', ' shounen', ' super power']"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,"['comedy', ' demons', ' fantasy', ' historical', ' shounen', ' supernatural']"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,"['adventure', ' fantasy', ' historical', ' romance']"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,"['action', ' comedy', ' school', ' shounen', ' super power']"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,"['comedy', ' school', ' shounen', ' slice of life']"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,"['comedy', ' drama', ' romance', ' school', ' slice of life', ' supernatural']"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,"['comedy', ' drama', ' sports']"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,"['action', ' adventure', ' martial arts', ' shounen', ' super power', ' supernatural']"
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,"['comedy', ' school', ' shounen']"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,"['comedy', ' romance', ' shounen']"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,"['comedy', ' school', ' shounen', ' slice of life']"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,"['drama', ' psychological', ' romance', ' slice of life']"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,"['fantasy', ' slice of life', ' supernatural']"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,"['comedy', ' drama', ' shounen', ' sports']"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,"['drama', ' mystery', ' psychological']"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,"['comedy', ' romance', ' slice of life']"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,"['action', ' mecha', ' police', ' psychological', ' sci-fi', ' seinen']"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,"['comedy', ' music', ' slice of life']"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,"['action', ' school', ' shounen', ' sports']"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,"['action', ' comedy', ' drama', ' magic', ' super power']"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,"['action', ' adventure', ' drama', ' fantasy', ' historical', ' romance']"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,"['sci-fi', ' thriller']"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,"['comedy', ' drama', ' mystery', ' psychological', ' supernatural']"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,"['action', ' adventure', ' demons', ' drama', ' fantasy', ' horror', ' military', ' seinen', ' supernatural']"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,"['drama', ' game', ' mystery', ' psychological', ' thriller']"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,"['action', ' adventure', ' comedy', ' drama', ' fantasy', ' magic', ' military', ' shounen']"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,"['game', ' psychological', ' seinen', ' thriller']"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,"['action', ' adventure', ' shounen', ' super power']"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,"['action', ' cars', ' sci-fi', ' sports']"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,"['drama', ' game', ' josei', ' slice of life', ' sports']"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,"['action', ' mystery', ' police', ' shounen']"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,"['action', ' adventure', ' comedy', ' fantasy', ' martial arts', ' shounen', ' super power']"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,"['action', ' fantasy', ' magic', ' shounen', ' supernatural']"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,"['drama', ' romance', ' school']"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,"['adventure', ' drama', ' fantasy', ' romance', ' slice of life']"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,"['drama', ' fantasy', ' romance']"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,"['action', ' dementia', ' drama', ' mecha', ' psychological', ' sci-fi']"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,"['action', ' adventure', ' comedy', ' drama', ' fantasy', ' shounen']"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,"['comedy', ' drama']"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,"['action', ' comedy', ' sci-fi']"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,"['mystery', ' supernatural']"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,"['action', ' comedy', ' historical', ' parody', ' samurai', ' sci-fi', ' shounen']"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,"['drama', ' magic', ' psychological', ' thriller']"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,"['comedy', ' drama', ' romance', ' shounen ai']"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,"['comedy', ' drama', ' romance', ' school']"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,"['comedy', ' romance', ' school']"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,"['fantasy', ' sci-fi', ' shounen', ' slice of life']"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,"['action', ' seinen']"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,"['comedy', ' drama', ' romance', ' school', ' slice of life', ' supernatural']"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,"['comedy', ' harem', ' romance', ' shounen', ' supernatural']"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,"['comedy', ' sci-fi']"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,"['action', ' comedy', ' historical', ' mystery', ' seinen', ' supernatural']"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,"['action', ' mystery', ' police', ' shounen']"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,"['game', ' psychological', ' seinen', ' thriller']"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,"['cars', ' seinen', ' sports']"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,"['adventure', ' mystery', ' romance', ' sci-fi']"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,"['action', ' adventure', ' comedy', ' drama', ' fantasy', ' shounen', ' super power']"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,"['comedy', ' school', ' shounen', ' supernatural']"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,"['comedy', ' drama', ' fantasy', ' magic', ' romance', ' shoujo']"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,"['comedy', ' shounen', ' sports']"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,"['comedy', ' demons', ' fantasy', ' romance', ' shoujo', ' supernatural']"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,"['comedy', ' drama', ' romance', ' shoujo']"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,"['comedy', ' drama', ' shounen', ' sports']"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,"['drama', ' mystery', ' sci-fi', ' supernatural', ' thriller']"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,"['adventure', ' comedy', ' drama', ' fantasy', ' magic', ' romance']"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,"['comedy', ' josei', ' music', ' romance', ' slice of life']"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,"['action', ' adventure', ' comedy', ' drama', ' fantasy', ' shounen', ' super power']"
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,"['comedy', ' parody']"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,"['comedy', ' sci-fi', ' space']"
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,['drama']
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,"['comedy', ' music']"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,"['sci-fi', ' slice of life']"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,"['sci-fi', ' slice of life']"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,"['comedy', ' romance', ' school', ' shoujo']"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,"['adventure', ' sci-fi', ' shounen']"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,"['psychological', ' thriller']"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,"['action', ' mystery', ' sci-fi', ' super power']"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,"['adventure', ' comedy', ' mystery', ' police', ' shounen']"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,"['adventure', ' comedy', ' mystery', ' police', ' shounen']"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,"['comedy', ' school', ' shounen', ' sports']"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,"['action', ' adventure', ' comedy', ' fantasy', ' magic', ' shounen']"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,"['drama', ' music', ' school']"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,"['action', ' adventure', ' drama', ' shounen', ' supernatural']"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,"['comedy', ' drama', ' romance', ' slice of life']"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,"['comedy', ' school', ' seinen', ' slice of life']"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,"['action', ' comedy', ' martial arts', ' school', ' shounen']"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,"['adventure', ' drama', ' mecha', ' sci-fi', ' shounen']"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,"['comedy', ' romance', ' school']"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,"['action', ' cars', ' drama', ' seinen', ' sports']"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,"['comedy', ' drama', ' romance', ' shounen ai']"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,"['drama', ' historical', ' romance']"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,"['action', ' historical', ' military', ' seinen']"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,"['comedy', ' josei', ' slice of life']"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,"['action', ' adventure', ' fantasy', ' magic', ' shounen']"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,"['action', ' drama', ' mecha', ' military', ' sci-fi', ' space']"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,"['romance', ' school', ' slice of life']"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,"['action', ' adventure', ' martial arts', ' shounen', ' super power', ' supernatural']"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,"['action', ' adventure', ' fantasy', ' historical']"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,"['action', ' adventure', ' comedy', ' fantasy', ' romance', ' shoujo']"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,"['adventure', ' comedy', ' mystery', ' police', ' shounen']"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,"['action', ' mystery', ' supernatural']"
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,"['comedy', ' school', ' slice of life']"
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,"['drama', ' shoujo']"
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,"['drama', ' historical', ' mystery', ' romance']"
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,"['comedy', ' drama', ' shounen', ' sports']"
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,"['action', ' cars', ' drama', ' seinen', ' sports']"
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,"['action', ' comedy', ' school', ' super power']"
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,"['comedy', ' romance', ' shoujo']"
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,"['dementia', ' drama', ' horror', ' psychological']"
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,"['comedy', ' fantasy', ' magic', ' romance']"
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,"['sci-fi', ' seinen']"
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,"['action', ' adventure', ' drama', ' fantasy', ' magic', ' mystery', ' romance', ' shounen', ' supernatural']"
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,"['drama', ' sports']"
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,"['action', ' adventure', ' comedy', ' fantasy', ' magic', ' shounen']"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,"['mecha', ' military', ' mystery', ' police', ' sci-fi', ' seinen']"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,"['action', ' adventure', ' fantasy', ' magic', ' shounen']"
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,"['drama', ' fantasy', ' psychological', ' shoujo']"
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,"['action', ' comedy', ' mecha']"
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,"['adventure', ' comedy', ' mystery', ' police', ' shounen']"
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,"['action', ' mecha', ' sci-fi']"
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,"['action', ' comedy', ' school']"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,"['action', ' drama', ' military', ' sci-fi', ' space']"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,"['action', ' drama', ' mystery', ' supernatural', ' thriller']"
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,"['action', ' drama', ' mecha', ' military', ' sci-fi', ' space']"
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,"['comedy', ' mystery', ' supernatural']"
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,"['comedy', ' mystery', ' supernatural']"
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,"['action', ' comedy', ' school', ' shounen']"
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,"['fantasy', ' sci-fi', ' shounen', ' slice of life']"
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251,"['romance', ' school', ' shounen', ' sports']"
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,"['action', ' adventure', ' comedy', ' shounen']"
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,"['action', ' military', ' sci-fi', ' space']"
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,"['action', ' comedy', ' historical', ' parody', ' samurai', ' sci-fi', ' shounen']"
